#{"t_start": 1747523962.9248097, "env_id": "None"}
r,l,t
4.2,10,4425.014511
7.666918,10,4425.04511
6.1221457,10,4425.071737
6.478462,9,4426.806045
8.165031,10,4426.825671
5.75,8,4426.84142
3.9870937,10,4426.879312
8.040205,10,4426.902851
6.199052,9,4426.922571
9.37918,10,4426.942561
5.916662,11,4426.966226
8.528266,9,4426.986028
2.55,9,4427.006797
6.6116233,11,4427.05727
7.776093,10,4427.079483
6.932979,10,4427.102761
8.9942255,11,4427.122493
4.1889744,11,4427.14674
8.59164,9,4427.164644
9.134665,9,4427.182077
4.2224503,10,4427.202451
2.6,8,4427.223742
8.866652,11,4427.253501
3.8500001,9,4427.272349
7.372013,9,4427.296973
7.916693,10,4427.318314
9.44422,10,4427.339242
5.403824,9,4427.361392
7.833824,9,4427.382029
6.6570706,9,4427.407136
7.4704885,10,4427.462464
1.7533054,9,4427.497753
7.637778,8,4427.515333
5.526906,8,4427.542155
7.630736,9,4427.562645
7.3599634,11,4427.611098
2.5960824,9,4427.629606
8.152634,10,4427.646964
8.000248,9,4427.664623
4.991946,11,4427.684183
3.55,11,4427.704603
0.35000002,10,4427.72577
5.062904,10,4427.745387
8.391932,11,4427.765329
3.343674,8,4427.788508
9.661121,9,4427.819555
7.162428,10,4427.850664
7.469354,11,4427.883722
6.9614353,10,4427.913983
4.15,9,4427.9505
6.8332105,9,4427.980199
6.85863,9,4428.012297
8.758507,9,4428.043217
7.328621,10,4428.07328
8.620162,10,4428.111075
6.940373,11,4428.131677
5.6213975,10,4428.15244
7.5832896,10,4428.174238
9.12866,9,4428.199719
6.835308,10,4428.23045
6.7271214,10,4428.264181
8.619911,8,4428.294023
2.55,9,4428.31244
8.042396,10,4428.335654
5.783139,10,4428.360379
5.7221336,10,4428.397863
8.057095,8,4428.422722
3.5,10,4428.444861
8.7554655,10,4428.487178
8.581501,9,4428.519684
4.135842,10,4428.538773
10.030895,10,4428.557419
7.7652025,9,4428.583248
8.434724,10,4428.626361
7.058155,10,4428.661144
3.6000001,9,4428.693037
2.277263,9,4428.721942
7.9767647,10,4428.750713
2.1500003,10,4428.78619
7.579458,10,4428.824343
7.5077066,8,4428.849741
8.318546,9,4428.877655
8.111715,9,4428.907006
6.321184,10,4428.94054
7.0537624,9,4428.966984
6.8220005,10,4428.990914
9.050113,10,4429.010082
7.2662325,9,4429.041345
3.3399205,11,4429.071188
5.6748962,9,4429.092728
8.032573,10,4429.115282
1.8500001,9,4429.147117
7.850845,9,4429.176319
4.8421597,9,4429.209663
9.8152075,8,4429.227262
6.775801,9,4429.243843
6.499253,9,4429.263439
3.55,10,4429.282527
5.547313,11,4429.310873
8.440054,9,4429.336977
2.3515778,10,4429.368851
7.9708543,9,4429.390297
6.8796053,10,4429.412439
5.649705,9,4429.431689
5.473762,8,4429.451661
8.185532,10,4429.481887
6.8573446,10,4429.50089
7.902652,9,4429.530849
7.727337,9,4429.564296
7.7782736,9,4429.5976
7.116408,9,4429.616532
0.95,11,4431.279615
8.462556,10,4431.322741
7.908853,10,4431.357205
8.406925,9,4431.386502
7.169318,10,4431.411815
6.068164,10,4431.4412
7.9979124,10,4431.479872
7.9356694,11,4431.507769
8.10202,9,4431.525016
7.92984,10,4431.548966
8.675899,11,4431.570972
6.825799,9,4431.588658
6.692752,11,4431.641466
6.498565,11,4431.683408
7.020151,10,4431.72054
6.6164618,10,4431.750407
7.842996,11,4431.776431
8.287779,9,4431.802456
5.640966,10,4431.843787
7.537322,10,4431.871613
6.0137963,9,4431.899353
8.589101,10,4431.935663
7.784567,11,4431.968667
0.6999999,10,4431.989444
7.7182703,9,4432.009804
8.630814,9,4432.038382
5.9250464,9,4432.073322
6.799004,9,4432.102331
5.1643887,10,4432.133884
5.3330054,10,4432.159222
8.205977,8,4432.180611
7.6421995,10,4432.206205
5.4089665,10,4432.228284
6.2249537,9,4432.252523
7.078601,10,4432.273995
5.048549,11,4432.313348
0.10000001,10,4432.354547
8.33782,10,4432.387167
7.7759085,9,4432.425844
1.6000001,10,4432.466121
7.8387403,11,4432.497308
9.336289,10,4432.531557
6.832742,11,4432.566317
7.652081,9,4432.595575
7.858567,10,4432.628425
0.39999992,11,4432.665639
6.6146207,10,4432.702523
6.3455124,10,4432.732166
8.640154,9,4432.762164
8.115664,9,4432.79681
1.3000002,9,4432.832663
4.046385,9,4432.861975
8.265175,10,4432.902458
8.327624,10,4432.934919
3.8356206,10,4432.964418
7.4452705,9,4432.990254
3.3,9,4433.020502
8.107133,10,4433.054557
7.074402,10,4433.089233
7.2607203,8,4433.113342
9.33254,9,4433.144792
9.618984,10,4433.178385
7.8518295,9,4433.204943
9.811002,9,4433.237618
3.15,10,4433.275514
3.3658864,9,4433.313536
1.6500001,10,4433.34928
7.684188,10,4433.371516
6.100506,10,4433.393627
9.185596,10,4433.422267
5.8261366,11,4433.443662
7.7763963,11,4433.46554
6.392927,10,4433.485874
8.258154,11,4433.524354
8.652657,10,4433.545417
6.434747,9,4433.572028
7.8974366,8,4433.588143
8.296724,10,4433.610105
8.168697,9,4433.647587
6.701521,10,4433.68163
2.8000002,10,4433.711676
8.404383,9,4433.740185
5.4787865,9,4433.768695
8.427533,10,4433.797389
7.960757,10,4433.820967
0.5500001,10,4433.840619
4.7093086,10,4433.87761
2.75,10,4433.89773
5.943785,11,4433.935007
6.023122,10,4433.960857
6.011715,9,4433.979104
1.0481732,10,4434.001489
9.164095,10,4434.02651
4.7215443,9,4434.044158
8.074213,9,4434.063311
5.5983486,11,4434.091541
8.52952,11,4434.12414
9.878074,10,4434.174654
6.680587,10,4434.210221
8.458094,11,4434.238977
3.85,9,4434.263386
4.4249105,8,4434.286367
6.160645,11,4434.324963
9.086027,11,4434.370402
7.1369677,9,4436.164833
3.15,11,4436.195407
8.096983,11,4436.23246
7.5509787,9,4436.266587
7.898424,9,4436.288439
7.0500903,11,4436.315798
8.724533,9,4436.334175
0.61644137,10,4436.370182
7.0659738,11,4436.408324
9.627687,9,4436.429326
8.3008,11,4436.461409
7.907449,9,4436.487351
7.321558,9,4436.525698
0.099999905,10,4436.551203
0.99999994,10,4436.574948
4.88583,10,4436.599833
8.221897,10,4436.619403
6.3569274,10,4436.640893
6.790407,11,4436.663493
6.1977987,10,4436.692653
7.218723,9,4436.723095
9.550959,10,4436.762745
6.0359864,10,4436.808016
8.517563,11,4436.838799
4.991859,10,4436.873232
6.3944983,9,4436.89398
4.261169,11,4436.920583
8.247514,9,4436.940194
8.837648,9,4436.958934
4.2129292,9,4436.977257
7.1080666,10,4437.001717
1.6913497,10,4437.042922
0.68931925,10,4437.086195
8.777512,9,4437.132674
4.3310766,10,4437.177565
3.6416852,10,4437.204723
3.15,10,4437.227072
7.1947927,11,4437.249041
-0.20000005,10,4437.269894
5.9303136,10,4437.294777
5.1483765,10,4437.345016
3.585865,10,4437.387207
8.674186,10,4437.409716
8.2897415,10,4437.44185
7.56083,11,4437.464014
1.1027653,10,4437.485594
7.593196,10,4437.504852
7.5405006,10,4437.52335
8.149315,11,4437.544593
1.5999999,10,4437.564804
7.033184,10,4437.583449
9.180546,9,4437.602021
9.376201,9,4437.627132
-0.50000006,11,4437.654387
7.540062,10,4437.677594
5.853118,9,4437.705422
8.633931,10,4437.741982
7.4899974,10,4437.76686
3.55,11,4437.809181
9.33165,10,4437.83924
6.994732,9,4437.85999
6.6346574,10,4437.88611
6.3073945,10,4437.905603
2.959681,10,4437.927431
5.4109206,10,4437.95377
7.3642125,10,4437.979714
6.2397714,10,4438.003651
6.3922377,10,4438.023033
8.419612,10,4438.042692
8.562447,10,4438.067043
6.3290987,9,4438.097017
6.6506195,11,4438.12882
7.640854,9,4438.165118
2.713059,10,4438.189666
7.030833,10,4438.213441
4.39962,10,4438.232705
4.1096225,11,4438.262129
8.425151,10,4438.29064
6.9645557,10,4438.319495
5.4671955,10,4438.33936
1.6469389,11,4438.387763
4.7374873,10,4438.425999
8.718262,9,4438.457316
5.5517235,9,4438.482502
6.752618,8,4438.49915
7.7823715,8,4438.516053
4.071626,10,4438.550642
8.688871,10,4438.577068
8.683851,11,4438.603766
1.8499999,8,4438.618983
7.6104603,11,4438.647355
7.368863,11,4438.66964
7.322107,10,4438.696933
7.321385,10,4438.732441
8.021613,9,4438.77025
8.261484,10,4438.798049
7.736017,9,4438.827477
5.3900146,9,4438.854554
5.5095963,10,4438.89283
5.845199,9,4438.925846
8.214534,10,4438.960091
8.348792,10,4438.985471
9.500242,10,4439.009797
6.323328,9,4439.043092
4.9342256,10,4440.770322
1.45,11,4440.801874
9.354434,8,4440.827435
8.510012,10,4442.161663
1.4000001,10,4442.196098
0.14999992,10,4442.217611
1.3000002,9,4442.239189
3.5350409,10,4442.272217
8.2319975,9,4442.295765
4.9368057,9,4442.326853
6.7440596,11,4442.376431
7.4315777,10,4442.425232
7.637669,10,4442.452389
2.15,9,4442.482681
2.15,8,4442.509227
7.351245,9,4442.531943
5.4946775,10,4442.558203
6.225558,10,4442.582011
8.790495,10,4442.602047
4.7,9,4442.629683
1.4499999,10,4442.652417
8.469215,9,4442.670244
6.033663,10,4442.690425
7.808938,11,4442.715705
8.493606,10,4442.746011
7.812814,10,4442.778371
7.189612,11,4442.820928
7.387061,12,4442.868777
8.795986,10,4442.899884
6.7484674,11,4442.927544
7.813141,11,4442.96379
6.709566,10,4442.988487
6.2717524,10,4443.020395
7.2373757,9,4443.058639
6.2792554,11,4443.090718
7.5474954,10,4443.130817
7.215098,10,4443.172158
7.5999928,10,4443.20572
-0.55,11,4443.230167
8.436334,10,4443.258964
8.997513,10,4443.279949
4.1263213,10,4443.303651
6.359281,10,4443.325532
7.5776267,9,4443.366393
5.5985165,9,4443.393094
7.7302933,11,4443.415905
5.89372,11,4443.440255
6.9713964,10,4443.462876
-0.14999998,10,4443.499652
0.75505716,10,4443.531647
7.976582,11,4443.55551
6.6032596,11,4443.582647
8.525215,10,4443.602706
2.55,8,4443.627691
4.0468884,9,4443.659437
9.0000105,10,4443.688956
5.6830535,11,4443.714061
4.505668,11,4443.752417
9.784297,11,4443.796586
8.576796,10,4443.821749
7.74881,9,4443.847778
2.278114,11,4443.874139
6.935599,9,4443.893411
5.75,8,4443.911496
2.169149,9,4443.92931
6.786828,9,4443.947972
1.4189401,10,4443.970157
7.696367,9,4443.991936
2.7182446,9,4444.009305
4.0,10,4444.030632
8.441567,11,4444.053223
6.48176,10,4444.093064
6.9253435,9,4444.116163
9.41849,9,4444.140894
7.0097256,11,4444.165705
8.943756,11,4444.196037
7.280279,9,4444.221938
4.7,9,4444.245672
6.594494,10,4444.27222
7.606647,11,4444.311989
8.025411,10,4444.332574
8.633931,10,4444.352391
8.183009,11,4444.384168
5.8227577,11,4444.42436
1.5,10,4444.458095
7.842115,10,4444.491685
8.904302,10,4444.533527
9.523953,10,4444.572659
2.347304,10,4444.608718
8.463253,10,4444.645833
3.9674828,8,4444.672282
7.5377994,10,4444.699545
5.877744,7,4444.714389
3.906779,11,4444.745886
6.223821,10,4444.776373
7.1454487,10,4444.810255
1.60864,11,4444.845311
8.131339,9,4444.863307
7.2118053,10,4444.882816
2.262222,11,4444.91204
8.3704405,11,4444.934761
4.4333534,10,4444.954003
7.1579003,10,4444.983291
8.981463,9,4446.672416
7.582017,10,4446.706686
9.190362,10,4446.734494
8.77812,10,4446.767572
6.571515,10,4446.794067
7.397641,9,4446.827221
8.446292,10,4446.870398
4.25,9,4446.909052
7.094345,11,4446.950873
4.4298534,10,4446.974593
8.251452,10,4446.9964
4.6502094,10,4447.016706
8.404918,10,4447.056393
2.4843256,11,4447.094699
5.8624268,12,4447.140921
3.4000003,11,4447.174343
1.6186061,13,4447.200772
6.456947,10,4447.221505
5.951915,10,4447.243965
1.25,10,4447.275126
1.4000001,10,4447.31085
5.916748,10,4447.351601
10.049925,10,4447.393889
5.8425994,11,4447.41554
8.669482,9,4447.434799
5.9658003,11,4447.466607
3.851147,10,4447.501465
7.9554543,11,4447.535206
5.132369,10,4447.562549
7.526814,9,4447.595182
7.2150836,10,4447.630399
8.598841,12,4447.693309
8.845518,10,4447.753344
8.57403,10,4447.784513
2.4002867,9,4447.80389
5.6966677,10,4447.83645
2.1877227,11,4447.859027
8.983919,10,4447.887525
6.574888,10,4447.925827
7.150502,9,4447.972188
0.9500001,10,4447.997071
9.095268,10,4448.017955
0.25,11,4448.049315
6.540692,11,4448.09156
8.866828,10,4448.119414
7.729287,11,4448.156526
8.794165,9,4448.189306
7.284797,10,4448.225264
0.3,11,4448.268716
7.2851152,9,4448.291094
7.365461,10,4448.326159
8.006485,10,4448.368819
8.004683,9,4448.421092
5.6732507,9,4448.459747
7.5674143,11,4448.494714
7.155686,10,4448.528017
9.780061,9,4448.564403
0.049999952,10,4448.601424
1.6500001,10,4448.638929
9.111828,10,4448.67502
8.334259,10,4448.701952
4.1,7,4448.717449
4.65,9,4448.738955
4.4820375,11,4448.783741
6.768179,11,4448.818721
6.9897175,9,4448.840102
8.324112,9,4448.869794
5.620386,9,4448.891078
6.9741707,12,4448.917772
8.303711,9,4448.936993
7.493902,10,4448.956228
9.162968,11,4448.984003
4.684298,10,4449.035485
7.0146766,10,4449.080556
7.150105,10,4449.112285
7.548016,11,4449.149284
9.381092,11,4449.183098
7.681499,11,4449.204843
7.6334114,9,4449.224393
6.0775704,10,4449.418429
8.506834,10,4449.457059
0.45000005,9,4449.484784
1.4000001,10,4449.50773
4.722245,10,4449.527665
9.048542,9,4449.545544
5.7207007,11,4449.586511
7.7612696,10,4449.608162
7.675704,9,4449.627345
8.803345,10,4449.647511
8.641156,11,4449.669228
8.293415,9,4449.68636
8.363262,10,4449.707184
8.145571,11,4449.736716
6.259265,10,4449.772883
7.388712,9,4449.808669
9.402086,9,4449.838042
7.8980794,9,4449.866657
6.4195457,10,4449.903173
8.998522,9,4449.936983
2.3639913,10,4449.973338
6.8700476,10,4450.006167
5.059514,9,4450.035431
6.473717,11,4451.835823
7.383418,10,4451.866033
4.251339,10,4451.888528
7.465509,10,4451.908367
8.417213,10,4451.936203
4.825528,9,4451.967142
7.1225004,9,4451.994882
7.4028845,11,4452.034488
6.8938303,11,4452.080783
8.383874,10,4452.104389
8.420544,11,4452.130556
3.0099027,9,4452.150109
8.569206,9,4452.173285
8.632198,10,4452.206074
6.0722094,11,4452.241236
9.493645,9,4452.263771
7.8794227,11,4452.297612
4.863986,9,4452.327015
8.499256,10,4452.362921
5.1991644,10,4452.39657
8.279917,10,4452.429849
6.3307543,10,4452.471806
6.7856126,10,4452.504627
6.055469,10,4452.545035
6.5287876,11,4452.588564
7.7702923,10,4452.613252
8.588247,11,4452.649674
7.37767,10,4452.681655
1.45,9,4452.708826
2.8684099,11,4452.749069
7.201652,10,4452.778887
6.996548,10,4452.810472
3.704957,10,4452.843867
7.3871946,10,4452.877203
2.1,9,4452.908911
8.722483,11,4452.947705
6.385601,10,4452.980059
8.782625,11,4453.002797
7.687095,10,4453.031156
9.690075,11,4453.070464
8.823562,9,4453.099912
7.8683662,11,4453.124136
2.014248,10,4453.152778
7.3907437,10,4453.171998
8.711388,9,4453.212335
1.5601294,10,4453.235241
8.33699,10,4453.254192
3.4500003,10,4453.275053
8.502514,8,4453.304927
9.461421,10,4453.338266
9.167666,10,4453.379601
7.7038774,10,4453.418374
8.019576,11,4453.448433
3.0547178,9,4453.477596
8.310348,10,4453.510786
8.432793,11,4453.538548
7.016862,10,4453.567462
6.603137,11,4453.593546
7.633626,10,4453.623173
1.8499999,9,4453.656985
3.5706196,10,4453.680695
6.693098,11,4453.716553
2.25,10,4453.749239
2.4,8,4453.779473
7.419329,11,4453.820143
3.5,10,4453.848658
8.974913,9,4453.890302
7.936628,11,4453.931473
7.146025,10,4453.956681
7.4150443,10,4453.978164
0.8,11,4454.002953
8.215959,9,4454.033708
9.179109,10,4454.065419
11.154675,9,4454.103519
7.090001,9,4454.130394
6.669897,11,4454.15344
9.644397,10,4454.183033
7.905305,10,4454.216039
1.603494,10,4454.250009
7.3759403,9,4454.274381
1.9229307,11,4454.311905
3.3725183,9,4454.342823
6.9128714,9,4454.367034
6.769166,10,4454.404535
8.288232,11,4454.446616
6.93194,11,4454.491302
4.6479635,9,4454.521521
8.104698,11,4454.567062
5.0604687,9,4454.605094
2.7709665,9,4454.647341
2.6940727,9,4454.675228
8.992213,11,4454.708674
5.0,10,4454.732733
8.6317,11,4454.757687
4.898778,10,4454.777335
1.3500001,10,4454.798846
6.5976396,10,4454.822607
0.0,10,4454.847356
5.366809,11,4454.870234
5.7252917,11,4454.904144
8.861672,9,4454.922875
6.3772397,9,4454.942586
3.3635035,8,4454.959159
7.5030966,11,4456.689579
7.17096,9,4456.715104
4.5033164,11,4456.738976
6.506983,11,4456.762218
8.63377,9,4456.78192
7.1870317,11,4456.809942
8.634145,10,4456.829054
0.10000001,11,4456.851321
9.376212,9,4456.871507
5.012763,11,4456.893285
5.861734,11,4456.913963
3.7,9,4456.933012
3.6,10,4456.951952
6.106969,10,4456.970989
2.508368,10,4456.990524
10.286426,10,4457.010376
5.684169,10,4457.031616
8.717369,10,4457.051455
8.54182,10,4457.07508
8.128566,11,4457.120859
2.226195,11,4457.144565
8.7838125,10,4457.174549
6.876977,9,4457.201847
7.740227,9,4457.22257
7.73603,10,4457.24247
8.785576,10,4457.264165
8.20037,10,4457.300274
8.457249,9,4457.323694
0.85,11,4457.3549
8.152176,10,4457.375797
6.7525277,10,4457.404624
4.9140997,9,4457.442077
8.319796,9,4457.459634
8.419536,9,4457.477802
8.40965,10,4457.520561
8.25563,9,4457.55421
4.322035,11,4457.585732
4.2027664,10,4457.606241
3.4711826,10,4457.625338
8.5399065,10,4457.65625
5.6491666,11,4457.69611
8.171908,10,4457.732515
7.025917,11,4457.757617
3.4106333,10,4457.786516
8.791443,10,4457.80854
7.4278736,11,4457.839722
3.9094334,10,4457.869254
9.305297,9,4457.889647
8.190057,10,4457.91363
6.7108774,10,4457.949825
7.958016,11,4457.987408
-0.050000012,10,4458.021221
7.3408422,11,4458.061834
7.3447695,9,4458.101989
3.9132025,11,4458.155695
8.8518505,10,4458.194851
7.529953,10,4458.247736
7.751081,11,4458.282129
8.694629,9,4458.304929
7.367417,11,4458.354774
9.287116,11,4458.378975
7.8024387,10,4458.39854
8.408671,10,4458.426323
4.077664,11,4458.447143
8.249581,11,4458.469567
6.7161818,11,4458.49924
9.0984,9,4458.519935
7.0819464,10,4458.558352
9.233516,10,4458.583602
2.5693069,10,4458.61953
7.946021,10,4458.663304
6.5471497,10,4458.700468
8.683443,9,4458.735951
7.502919,9,4458.76456
0.75000006,11,4458.797807
6.4175572,10,4458.823144
7.5568886,9,4458.841525
10.55687,10,4458.873473
5.947105,11,4458.894928
8.412339,9,4458.916352
10.305174,10,4458.943251
9.046958,10,4458.972827
-0.100000024,12,4458.997159
-0.5,10,4459.01926
5.8212314,11,4459.043583
4.5997205,9,4459.062407
9.108938,10,4459.082073
7.255735,10,4459.116655
8.634956,10,4459.14401
4.796573,10,4459.186111
8.593327,11,4459.221146
2.9070776,10,4459.252502
4.611788,9,4459.273427
8.975977,11,4459.298864
4.269743,10,4459.318713
6.9594235,10,4459.341551
5.2952833,9,4459.365252
2.0000002,11,4459.387637
7.2192907,10,4459.410376
1.6500001,10,4459.431523
6.5657816,10,4459.453316
7.6064057,10,4460.965613
6.706932,11,4461.018229
2.1999998,9,4461.065116
2.1863706,11,4461.101781
8.222639,10,4461.12751
6.976552,10,4461.155011
7.8417,10,4461.183273
8.291333,9,4461.203379
9.306846,11,4461.232357
4.315662,11,4461.254259
4.0635614,9,4461.274813
6.320211,10,4461.295054
5.587366,11,4461.32596
7.7129297,10,4461.359047
9.386796,10,4461.378662
2.45,11,4461.405641
6.8371806,10,4461.434124
7.6368885,10,4461.458351
7.7543507,10,4461.479132
6.042453,10,4461.500913
8.486051,9,4461.533892
5.300417,11,4461.568074
9.8076725,10,4461.601023
8.238596,10,4461.643958
2.8544044,10,4461.678118
1.6000001,10,4461.70875
4.4321976,10,4461.733339
7.3520813,9,4461.764387
4.4032445,9,4461.807921
6.135036,11,4461.85534
5.6111298,10,4461.879433
6.2595253,12,4461.913909
6.188139,10,4461.947851
5.825594,11,4461.97916
8.941117,10,4462.008937
6.4372563,10,4462.031614
3.7896805,12,4462.067629
4.15,12,4462.107074
2.3355262,11,4462.149063
9.012262,11,4462.185153
8.851723,9,4462.209694
0.25,11,4462.251435
5.433058,9,4462.284142
6.544123,10,4462.32638
8.913121,9,4462.353388
